업종,브랜드,상호,가맹사업 개시일,가맹사업 년수,가맹점수,가맹본부 임직원수,가맹점수,신규개점,계약종료,계약해지,명의변경,"가맹점
평균매출액","가맹점
면적(3.3㎡)당
평균매출액","가입비
(가맹비)",교육비,보증금,"기타비용
(인테리어
비용포함)","합계
(창업비용
지수)","면적당(3.3㎡)
비용","기준면적
(㎡)",총 비용
한식,줄벼락,(주)줄벼락,2019-12-26,1년 3개월,5,3명,5,5,0,0,0,0,0,"13,200",0,"3,000","80,740","96,940
(.00)","1,690",82,"42,240"
한식,백년갈비외 1,장만호에프씨협동조합,가맹사업 개시 전,0년 0개월,0,7명,0,0,0,0,0,0,0,"11,000","2,200","3,000","116,600","132,800
(.00)","1,650",165,"82,500"
한식,약콩밀면,약콩세가,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"5,500","3,300","2,000",0,"10,800
(.00)","2,200",99,"66,000"
한식,강릉장칼국수,(주)알에스푸드빌,가맹사업 개시 전,0년 0개월,0,2명,0,0,0,0,0,0,0,"5,500","3,300","1,000","110,242","120,042
(.00)","1,980",99,"59,400"
한식,팔도족발,(주)얌얌레시피,가맹사업 개시 전,0년 0개월,0,16명,0,0,0,0,0,0,0,"3,300","5,500",0,"46,560","55,360
(.00)","1,100",66,"22,000"
한식,팔도삼겹살,(주)얌얌레시피,가맹사업 개시 전,0년 0개월,0,16명,0,0,0,0,0,0,0,"3,300","5,500",0,"45,650","54,450
(.00)","1,100",66,"22,000"
한식,LA에서 훔친 갈비,(주)오모가리컴퍼니,2020-10-16,0년 5개월,0,0명,0,0,0,0,0,0,0,"16,500","3,300","3,000","166,320","189,120
(1.00)","1,485",132,"59,400"
한식,뼈대장,(주)웅장한식탁,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"13,750","3,300",0,"75,625","92,675
(.00)","1,980",82,"49,500"
한식,코봉이 해물찜,코봉이해물찜,2020-10-10,0년 5개월,0,0명,0,0,0,0,0,0,0,"2,200","1,100",0,"19,250","22,550
(.00)",0,33,0
한식,배달삼겹 돼지되지,정담유통(주),2016-07-25,4년 8개월,116,11명,116,28,8,32,18,"251,514",0,"3,300","1,100","3,000","17,100","24,500
(.00)",0,33,0
한식,정성88사골곰탕&육개장,도깨비Food(푸드),가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"1,100","3,300","2,000","42,900","49,300
(.00)","2,200",33,"22,000"
한식,마왕찜닭도리,도깨비Food(푸드),가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"1,100","3,300","2,000","42,900","49,300
(.00)","2,200",33,"22,000"
한식,마약돼지김치찌개,도깨비Food(푸드),가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"1,100","3,300","2,000","42,900","49,300
(.00)","2,200",33,"22,000"
한식,냉면왕,도깨비Food(푸드),가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"1,100","3,300","2,000","42,900","49,300
(.00)","2,200",33,"22,000"
한식,내가찜한갈비찜,도깨비Food(푸드,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"1,100","3,300","2,000","42,900","49,300
(.00)","2,200",33,"22,000"
한식,오복집,(주)오복이야기,2020-10-01,0년 5개월,0,0명,0,0,0,0,0,0,0,"5,500,000","3,300,000","5,000,000",0,"13,800,000
(44.00)","1,723,333",99,"51,700,000"
한식,듬박이찌개,(주)듬박이스트,2020-08-31,0년 7개월,0,0명,0,0,0,0,0,0,0,"5,500","2,200","1,000","32,450","41,150
(.00)","1,210",50,"18,150"
한식,황금곱창,(주)더황금푸드,2019-05-28,1년 10개월,1,2명,1,1,0,0,0,0,0,"5,500","38,500","5,000","61,600","110,600
(.00)","1,650",66,"33,000"
한식,청년찌개,청년찌개,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"3,300","2,200",500,"8,800","14,800
(.00)","1,100",16,"5,500"
한식,한마음정육식당,(주)지피에프씨,2016-07-01,4년 8개월,39,27명,39,12,1,3,3,"512,633","10,778","16,280","4,400",0,"105,050","125,730
(.00)","1,650",132,"66,000"
한식,종일가,종일F&B,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"5,500","5,500","2,000","49,500","62,500
(.00)","1,650",66,"33,000"
한식,쌍교숯불갈비,(유)쌍교프라임,가맹사업 개시 전,0년 0개월,0,17명,0,0,0,0,0,0,0,"16,500","16,500","50,000","535,226","618,226
(2.00)","1,320",495,"198,000"
한식,명가 가마솥국밥,명가,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"3,300","2,200","3,000","23,100","31,600
(.00)","1,430",33,"14,300"
한식,청춘얼큰이,청춘얼큰이,2018-05-02,2년 10개월,3,0명,3,1,0,0,0,0,0,"6,600","5,500","5,000","51,600","68,700
(.00)","1,500",99,"45,000"
한식,곽만근찐주막,푸드마스터트레이딩(FMT),가맹사업 개시 전,0년 0개월,0,4명,0,0,0,0,0,0,0,"5,500","3,300","3,000","73,090","84,890
(.00)","1,386",66,"27,726"
한식,육화미,육화미,가맹사업 개시 전,0년 0개월,0,9명,0,0,0,0,0,0,0,"11,000","5,500","1,000","112,200","129,700
(.00)","1,870",99,"56,100"
한식,고기이불볶음밥,단F&B,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"3,000","1,000","1,000","25,217","30,217
(.00)","1,500",30,"13,500"
한식,우겹다짐,(주)아이언가이즈,2020-10-01,0년 5개월,0,20명,0,0,0,0,0,0,0,"3,300","2,200","1,000","29,133","35,633
(.00)",204,162,"10,000"
한식,장모님상다리,(주)동의보감농수산,가맹사업 개시 전,0년 0개월,0,13명,0,0,0,0,0,0,0,"7,700","3,300","2,000","24,860","37,860
(.00)","1,100",33,"11,000"
한식,설해국,(주)동의보감농수산,가맹사업 개시 전,0년 0개월,0,13명,0,0,0,0,0,0,0,"7,700","3,300","2,000","116,050","129,050
(.00)","1,650",132,"66,000"
한식,본가집밥상,비에스에프엔씨,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"8,800","3,300",0,"30,800","42,900
(.00)","1,650",33,"16,500"
한식,매우당,매우당,2020-08-31,0년 7개월,0,0명,0,0,0,0,0,0,0,"2,200","1,100","1,000","28,600","32,900
(.00)",770,33,"7,700"
한식,구구족,(주)거북이꿈,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"5,500","5,500","5,000","41,800","57,800
(.00)","2,090",33,"20,900"
한식,동태랑,(주)음식의전당,가맹사업 개시 전,0년 0개월,0,2명,0,0,0,0,0,0,0,"5,500","5,500","5,000",0,"16,000
(.00)","1,760",82,"44,000"
한식,제주등뼈가,(주)푸드윈,가맹사업 개시 전,0년 0개월,0,31명,0,0,0,0,0,0,0,"5,500","5,500","3,000","124,600","138,600
(.00)","1,400",165,"70,000"
한식,明(명)가람갈비,(주)명가람푸드,가맹사업 개시 전,0년 0개월,0,2명,0,0,0,0,0,0,0,"11,000","5,500",0,"128,292","144,792
(.00)","1,375",132,"55,000"
한식,불량꽃게,밀포유,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"1,100","4,400","1,000","4,950","11,450
(.00)",0,0,0
한식,동춘돌곱창,(주)모두가족,2019-12-30,1년 3개월,1,7명,1,1,0,0,0,0,0,"7,700","3,300","5,000","51,150","67,150
(.00)","1,650",50,"24,750"
한식,서해물총칼국수,(주)디딤,가맹사업 개시 전,0년 0개월,0,177명,0,0,0,0,0,0,0,"11,000","5,500","3,000","105,875","125,375
(.00)","2,383",99,"71,500"
한식,석쇠꾼,(주)휴링크에프씨,2018-11-30,2년 4개월,16,24명,16,20,0,5,0,"262,445","11,987","5,500","3,300","5,000","103,600","117,400
(.00)","2,000",82,"50,000"
한식,김형제고기의철학,(주)킴스브라더스,2018-10-14,2년 5개월,27,8명,27,15,0,0,0,"948,717","18,644","11,000","5,500","5,000","90,200","111,700
(.00)","1,760",99,"52,800"
한식,도리삼도리,(주)이노에프앤에스,2020-09-04,0년 6개월,0,10명,0,0,0,0,0,0,0,0,"2,200",0,0,"2,200
(.00)","1,100",43,"14,300"
한식,급냉삼겹살,급냉삼겹살,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"5,500","3,300","1,000","65,450","75,250
(.00)","1,650",82,"41,250"
한식,삼남면촌닭,SSF&C,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"3,300","2,200","5,000","53,900","64,400
(.00)","1,650",66,"33,000"
한식,삼겹식당,삼겹식당,가맹사업 개시 전,0년 0개월,0,3명,0,0,0,0,0,0,0,"5,500","5,500","5,000","134,050","150,050
(.00)","1,870",148,"84,150"
한식,육회왕자연어공주,케이씨컴퍼니,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"11,000","3,300",0,"50,050","64,350
(.00)","1,650",50,"24,750"
한식,둥지닭볶음탕,둥지닭볶음탕,2019-10-23,1년 5개월,0,1명,0,0,0,0,0,0,0,"11,000","5,500","2,000","61,600","80,100
(.00)","1,650",66,"33,000"
한식,불밤매운오징어볶음,(주)푸드박스,2020-09-16,0년 6개월,0,0명,0,0,0,0,0,0,0,0,0,0,0,"0
(.00)","1,558",109,"51,403"
한식,오륙칼국수,약콩세가,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"5,500","3,300","2,000","102,300","113,100
(.00)","2,200",99,"66,000"
한식,돼지게티,멀티웨이,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"5,500","5,500","2,000","31,900","44,900
(.00)","1,650",33,"16,500"
한식,불막열삼,(주)꿈을실현하는사람들,2014-10-24,6년 5개월,79,22명,79,14,0,7,3,"208,789","8,297","5,500","2,200","1,000","65,450","74,150
(.00)","1,760",66,"35,200"
한식,김진오 김실장왕족발,서남시장김실장왕족발,가맹사업 개시 전,0년 0개월,0,2명,0,0,0,0,0,0,0,"8,800","2,200","2,000","84,700","97,700
(.00)","1,650",99,"49,500"
한식,빅몬스터 부대찌개,온다(ONDA),가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"3,300","1,100",0,"18,150","22,550
(.00)","1,100",23,"7,700"
한식,배가네 마약 쭈꾸미,㈜명진인터내셔널,가맹사업 개시 전,0년 0개월,0,2명,0,0,0,0,0,0,0,"1,100","2,200",0,"37,950","41,250
(.00)","1,650",50,"24,750"
한식,일미삼겹살,일미삼겹살원주혁신도시점,가맹사업 개시 전,0년 0개월,0,2명,0,0,0,0,0,0,0,"3,000","2,000","15,000","62,100","82,100
(.00)","1,184",125,"45,000"
한식,임창정세겹살,(주)하그사,2020-04-13,0년 11개월,0,4명,0,0,0,0,0,0,0,"7,700","1,100","7,000","74,360","90,160
(.00)","1,650",99,"49,500"
한식,정성갈비찜도시락,이본홀딩스,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"3,300","5,500","2,000","37,400","48,200
(.00)","1,650",33,"16,500"
한식,사백집 서울대패,(주)길품에프엔비,2019-10-07,1년 5개월,1,9명,1,1,0,0,0,0,0,"11,000","3,300","5,000","79,200","98,500
(.00)","1,650",82,"41,250"
한식,육백집 서울고깃집,(주)길품에프엔비,2018-11-01,2년 4개월,1,9명,1,0,0,0,0,0,0,"11,000","3,300","2,000","79,200","95,500
(.00)","1,650",82,"41,250"
한식,팔백집,(주)길품에프엔비,2017-01-10,4년 2개월,9,9명,9,3,0,3,0,"408,305","13,444","11,000","3,300","2,000","79,200","95,500
(.00)","1,650",82,"41,250"
한식,권사부 순대국,서가네순대국,2013-07-29,7년 8개월,0,1명,0,0,0,0,0,0,0,"1,100","1,100",0,"48,675","50,875
(.00)","1,650",50,"24,750"
한식,한솥,(주)한솥,1993-07-07,27년 8개월,727,43명,727,33,4,19,40,"352,657","27,417","5,500","3,300","4,000","84,110","96,910
(.00)","2,567",50,"38,500"
한식,이을감자탕,이을감자탕봉덕점,2019-11-12,1년 4개월,1,7명,1,1,0,0,0,0,0,"5,500","5,500","5,000","112,200","128,200
(.00)","1,760",132,"70,400"
한식,뿔발,농업회사법인(주)을과함께,2016-02-01,5년 1개월,37,13명,37,8,15,0,1,0,0,"3,300","2,200",0,"22,550","28,050
(.00)","1,100",33,"11,000"
한식,토정삼계탕,(주)우리모메,2016-04-01,4년 11개월,11,6명,11,1,1,1,1,"393,427","9,251","11,000","3,300",0,"79,750","94,050
(.00)","1,650",99,"49,500"
한식,섬진강다슬기마을,(주)어업회사법인섬진강다슬기마을,가맹사업 개시 전,0년 0개월,0,12명,0,0,0,0,0,0,0,"5,500","3,300","5,000","65,600","79,400
(.00)","1,925",66,"38,500"
한식,청연,청연,2019-11-01,1년 4개월,1,1명,1,1,0,0,0,0,0,"5,500","4,400",0,"35,200","45,100
(.00)","2,750",33,"27,500"
한식,미식가의구이,(주)태인에프앤비,2018-03-01,3년 0개월,39,6명,39,18,0,0,0,"313,158","9,221","8,800","2,200","3,000","97,900","111,900
(.00)","2,200",82,"55,000"
한식,시래정각,시래푸드식품,가맹사업 개시 전,0년 0개월,0,2명,0,0,0,0,0,0,0,550,550,0,"26,400","27,500
(.00)",660,82,"16,500"
한식,직화삼겹 피그킹,직화삼겹피그킹,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"3,300","5,500","2,000","35,720","46,520
(.00)","1,650",50,"24,750"
한식,소문난대구왕뽈찜,소문난대구왕뽈찜,가맹사업 개시 전,0년 0개월,0,14명,0,0,0,0,0,0,0,"7,700","11,000","2,000","92,820","113,520
(.00)","1,540",132,"61,600"
한식,삼훈국민생아구찜,(주)백경푸드시스템,2015-09-24,5년 6개월,11,3명,11,2,0,0,0,"369,041","8,011","5,500","5,500",0,"133,650","144,650
(.00)","1,650",132,"66,000"
한식,김진호 대왕족발,대왕보쌈식족발,가맹사업 개시 전,0년 0개월,0,4명,0,0,0,0,0,0,0,"5,500","3,300","2,000","69,960","80,760
(.00)","1,540",82,"38,500"
한식,꽃길따라한식비빔밥전문점,꽃길따라한식비빔밥전문점,2019-08-14,1년 7개월,4,2명,4,6,0,2,0,0,0,"3,300","2,200","5,000","53,300","63,800
(.00)","2,000",66,"40,000"
한식,마마찜갈비,(주)찌니호야프랜드,가맹사업 개시 전,0년 0개월,0,2명,0,0,0,0,0,0,0,"3,300","2,200","2,000","73,400","80,900
(.00)","1,980",99,"59,400"
한식,직화삼겹통,직화삼겹통,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"3,300","5,500","2,000",0,"10,800
(.00)","1,540",99,"46,200"
한식,2020돈우회관,올바른컴퍼니,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"5,500","3,300","2,000","123,200","134,000
(.00)","1,980",132,"79,200"
한식,브라이트스타,(주)브라이트스타,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"11,000","2,200","3,000","108,020","124,220
(.00)","1,760",99,"52,800"
한식,서민반찬,서민에프엔씨,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"2,200","1,100","1,000","35,000","39,300
(.00)","1,870",33,"18,700"
한식,1992 남산식당,(주)에스엠제이컴퍼니,가맹사업 개시 전,0년 0개월,0,12명,0,0,0,0,0,0,0,"8,800","3,300","2,400","70,450","84,950
(.00)","1,650",66,"33,000"
한식,봉춘회관,농부의마음,2019-09-04,1년 6개월,3,6명,3,3,0,0,0,0,0,"8,800","2,200","3,000","94,380","108,380
(.00)","1,833",99,"55,000"
한식,응곱 1978,태승에프앤씨,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"3,300","2,200","2,000","53,900","61,400
(.00)","1,650",66,"33,000"
한식,곱꾸아 한우곱창,태승에프앤씨,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"3,300","2,200","2,000","53,900","61,400
(.00)","1,650",66,"33,000"
한식,씅's 꼬기가득 비빔밥,태승에프앤씨,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"3,300","2,200","2,000","53,900","61,400
(.00)","1,650",66,"33,000"
한식,괸당집,(주)제주소나이,2019-04-02,1년 11개월,6,2명,6,6,0,0,0,"357,400","17,176","11,000",0,"5,000","45,360","61,360
(.00)","1,250",59,"22,500"
한식,큰정할매순대국,(주)휴앤지,2015-08-25,5년 7개월,10,4명,10,0,0,3,1,"294,314","9,673","3,300","3,300","3,000","85,260","94,860
(.00)","1,540",99,"46,200"
한식,철뚝집,(주)브라더푸드시스템,2018-06-30,2년 9개월,15,6명,15,9,0,0,1,"447,252",0,"6,600","4,400","3,000","69,300","83,300
(.00)","1,430",99,"42,900"
한식,에그폭탄덮밥,(주)산들그린,2020-08-14,0년 7개월,0,25명,0,0,0,0,0,0,0,"3,300","2,200",0,0,"5,500
(.00)","1,100",33,"11,000"
한식,죽향갈비안창집,(주)제이슨코리아,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"11,000","3,300","5,000","112,640","131,940
(.00)","1,980",99,"59,400"
한식,대패꽃필무렵,(주)다담에프앤비,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"15,400","5,500",0,"121,000","141,900
(.00)","1,760",132,"70,400"
한식,명륜진사갈비,(주)명륜당,2017-07-01,3년 8개월,454,30명,454,331,0,1,7,"992,450","16,746","21,780","5,500",0,"143,660","170,940
(1.00)","1,485",132,"59,400"
한식,수왕초장집,(주)장집,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"22,000","5,500",0,"84,226","111,726
(.00)","1,500",99,"45,000"
한식,두근돼지김치찜,두근돼지,2020-09-11,0년 6개월,0,1명,0,0,0,0,0,0,0,"4,400","1,100",0,"17,600","23,100
(.00)",660,33,"6,600"
한식,세꼬시공장,세공,2019-04-08,1년 11개월,4,2명,4,0,0,0,1,0,0,"5,500","3,300","2,000","50,050","60,850
(.00)","1,980",50,"29,700"
한식,오풍미족발,오풍미(주),2020-03-05,1년 0개월,0,0명,0,0,0,0,0,0,0,"11,000","6,600","2,000","43,450","63,050
(.00)","1,650",50,"24,750"
한식,일품투가리감자탕,(주)좋은우리,2019-01-01,2년 2개월,6,3명,6,6,0,0,0,"762,321","11,449",0,0,0,"137,550","137,550
(.00)","1,650",165,"82,500"
한식,육분삼십,(주)편백가,2018-06-25,2년 9개월,10,3명,10,7,0,1,0,"565,513","14,877","11,000","2,200","5,000","75,900","94,100
(.00)","1,650",66,"33,000"
한식,후원,(주)이랜드이츠,2006-11-09,14년 4개월,0,0명,0,0,0,0,0,0,0,"5,500","3,300","5,000","157,800","171,600
(1.00)","3,333",99,"100,000"
한식,광안국밥,(주)정담에프엔씨,2020-07-09,0년 8개월,0,0명,0,0,0,0,0,0,0,"5,500","3,300","5,000","51,150","64,950
(.00)","1,650",66,"33,000"
한식,동방축산,동방축산,가맹사업 개시 전,0년 0개월,0,2명,0,0,0,0,0,0,0,"11,000","5,500","5,000","170,500","192,000
(1.00)","1,650",198,"99,000"
한식,소제이,소제이,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"9,900","4,400","5,000","81,400","100,700
(.00)","1,815",66,"36,300"
한식,1954 무한등심,(주)거성엔터프라이즈,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"11,000","3,300","10,000","207,900","232,200
(1.00)","1,540",198,"92,400"
한식,소곰집,우진정육상회,가맹사업 개시 전,0년 0개월,0,6명,0,0,0,0,0,0,0,"11,000","5,500","3,000","69,300","88,800
(.00)","1,100",99,"33,000"
한식,더다함감자탕,더다함감자탕,가맹사업 개시 전,0년 0개월,0,4명,0,0,0,0,0,0,0,"5,500","3,300","3,000","124,700","136,500
(.00)","1,540",165,"77,000"
한식,프로키친,프로키친,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"5,500","2,200","2,000","36,630","46,330
(.00)","1,800",33,"18,000"
한식,남포동 직화 쭈꾸미,(주)이엔지스토리,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"22,000","11,000","5,000","154,500","192,500
(1.00)","1,650",165,"82,500"
한식,장충미도왕족발보쌈,(주)미도식품,2004-01-10,17년 2개월,1,13명,1,0,0,0,0,0,0,"3,300",0,"1,000","16,000","20,300
(.00)","3,333",10,"10,000"
한식,오래오래장충동왕족발보쌈,(주)미도식품,2010-05-01,10년 10개월,4,13명,4,0,2,0,0,0,0,"3,300",0,0,"25,500","28,800
(.00)","1,000",66,"20,000"
한식,뚱뚱이할머니족발보쌈,(주)미도식품,2004-11-10,16년 4개월,6,13명,6,1,0,0,0,"20,813","1,040","3,300",0,"1,000","16,380","20,680
(.00)",500,66,"10,000"
한식,한산주사골순댓국,한산주(주),가맹사업 개시 전,0년 0개월,0,10명,0,0,0,0,0,0,0,500,200,0,0,"700
(.00)","2,300",66,"46,000"
한식,마시온,마시온푸드,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"5,500","1,100","5,000","39,600","51,200
(.00)","2,200",33,"22,000"
한식,오마이양대창,(주)행복한구이세상,2020-04-26,0년 11개월,0,8명,0,0,0,0,0,0,0,"19,800","3,300","5,000","157,080","185,180
(1.00)","1,650",165,"82,500"
한식,냅다청양집,(주)신영국푸드,2020-09-02,0년 6개월,0,0명,0,0,0,0,0,0,0,"4,400","4,400",0,"51,900","60,700
(.00)","1,489",59,"26,810"
한식,화평동왕냉면,해피브릿지협동조합,2004-03-04,17년 0개월,22,112명,22,0,0,1,0,"287,145","1,726","11,000",0,"5,000","14,729","30,729
(.00)",110,231,"7,700"
한식,흑도리,해피브릿지협동조합,2018-02-07,3년 1개월,7,112명,7,2,0,0,0,"366,514","7,427","11,000","5,500","3,000","103,200","122,700
(.00)","1,760",165,"88,000"
한식,안국밥,올림엔터프라이즈(OLIMENTERPRISE),2019-10-25,1년 5개월,1,1명,1,1,0,0,0,0,0,"2,000","2,000","3,000","52,500","59,500
(.00)","1,500",66,"30,000"
한식,마선생마약국밥,올림엔터프라이즈(OLIMENTERPRISE),2019-06-01,1년 9개월,2,1명,2,2,0,0,0,0,0,"1,000","2,000","2,000","39,000","44,000
(.00)","1,500",66,"30,000"
한식,싸가지고가게,이솔푸드,2020-04-01,0년 11개월,0,2명,0,0,0,0,0,0,0,"2,200","1,100","2,000","6,600","11,900
(.00)",220,33,"2,200"
한식,유담떡갈비,유담식품,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,0,0,"3,000","22,484","25,484
(.00)","1,320",33,"13,200"
한식,정온달집,(주)밥재이,2020-09-01,0년 6개월,0,0명,0,0,0,0,0,0,0,"16,500","5,500","3,000","80,300","105,300
(.00)","1,650",99,"49,500"
한식,산들바람,(주)강산면옥,가맹사업 개시 전,0년 0개월,0,12명,0,0,0,0,0,0,0,"11,000","5,500","5,000","144,650","166,150
(1.00)","2,420",99,"72,600"
한식,삼청동샤브,(주)삼청동,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"11,000","5,500","3,000","89,408","108,908
(.00)","1,980",66,"39,600"
한식,빤닭빤닭,빤닭빤닭,2016-09-12,4년 6개월,3,2명,3,1,0,0,0,0,0,"5,500","3,300","2,000","34,100","44,900
(.00)","1,980",66,"39,600"
한식,돼지새마을본부,돼지새마을푸드,2017-09-25,3년 6개월,3,1명,3,1,0,0,0,0,0,"5,500","3,300","3,000","58,300","70,100
(.00)","1,100",99,"33,000"
한식,오복오봉집,(주)조은음식드림,가맹사업 개시 전,0년 0개월,0,2명,0,0,0,0,0,0,0,"7,700","3,300",0,"89,100","100,100
(.00)","1,650",99,"49,500"
한식,해운대31cm해물칼국수,(주)미스터탁누들,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"11,000","3,300","3,000","66,770","84,070
(.00)","1,320",99,"39,600"
한식,숨쉬는 순두부,(주)에스앤에스숨,2019-03-20,2년 0개월,9,7명,9,9,0,0,0,0,0,"11,000","5,500","20,000","113,630","150,130
(.00)","1,430",132,"57,200"
한식,박가부대,원앤원(주),2008-07-14,12년 8개월,127,227명,127,10,16,0,4,"247,592","8,918","7,700","5,500","3,000","91,793","107,993
(.00)","1,650",99,"49,500"
한식,백억하누,100푸드,가맹사업 개시 전,0년 0개월,0,1명,0,0,0,0,0,0,0,"10,000","5,000","10,000","175,000","200,000
(1.00)","2,000",165,"100,000"
한식,장충동왕족발보쌈,(주)장충동왕족발,2001-01-22,20년 2개월,96,134명,96,4,22,0,7,"48,097","2,565","5,500","2,200","3,000","39,000","49,700
(.00)","1,333",50,"20,000"
한식,일품낙성불백,(주)심플맨,가맹사업 개시 전,0년 0개월,0,6명,0,0,0,0,0,0,0,"5,500","5,500",0,"52,650","63,650
(.00)","2,900",33,"29,000"
한식,진명인면옥,(유)명인푸드,가맹사업 개시 전,0년 0개월,0,0명,0,0,0,0,0,0,0,"7,700","3,300","10,000","95,290","116,290
(.00)","1,430",66,"28,600"
